1.0,0.0,-0.009566763308567242,-0.0028076084902411745
1.0,0.0,0.008330540789086438,-0.00025645601609700433
1.0,0.0,0.015146514237142679,-9.848070455548835e-5
1.0,0.0,0.010545768304363145,0.015087482406848679
1.0,0.0,0.021350047414060325,0.008992519120086761
1.0,0.0,0.02464919770123579,0.01162466371286253
1.0,0.0,0.02627686166131789,0.015396249261778596
1.0,0.0,0.03320147337457258,0.011724152849008015
1.0,0.0,0.037846340566026114,0.024273418293127905
1.0,0.0,0.03923125183940565,0.02892875568696309
1.0,0.0,0.050176943937687346,0.01610120851510255
1.0,0.0,0.05150841003117508,0.020004102010632366
1.0,0.0,0.05629741311893152,0.03224892176692763
1.0,0.0,0.057466411231087366,0.03553483372000794
1.0,0.0,0.06431971409117096,0.03477895051348262
1.0,0.0,0.06739267368292785,0.03703053834204551
1.0,0.0,0.07430870201623947,0.03489424859833349
1.0,0.0,0.08042076023354032,0.03147557517722331
2.0,0.0,1.9932036826253814,0.9975271026710401
2.0,0.0,1.9663402553100304,0.9932130954707846
2.0,0.0,1.943195859665236,0.9793277176603172
2.0,0.0,1.9227901102583083,0.9714368511802675
2.0,0.0,1.9147026286475406,0.9547505181255465
2.0,0.0,1.9197528692538113,0.9564145061585722
2.0,0.0,1.9253208978418184,0.9518817830871152
2.0,0.0,1.9306266959989167,0.9609957493117139
2.0,0.0,1.9403924179835523,0.9608421617853217
2.0,0.0,1.9388440847591821,0.9711939991097933
2.0,0.0,1.950477694043849,0.9673430639277061
2.0,0.0,1.9585847631573208,0.9706814184032221
2.0,0.0,1.956760972825795,0.9815664250160424
2.0,0.0,1.9613009091331548,0.9797143537703162
2.0,0.0,1.9680931824312962,0.9784918213475561
2.0,0.0,1.9814914458847857,0.9807872510641448
2.0,0.0,1.9824226742066295,0.9875395376913265
2.0,0.0,1.982755548625068,0.9986214043872661
2.0,0.0,1.9897050542031358,0.9912988162531662
2.0,0.0,1.996252452527286,0.9920878245366133
2.0,0.0,1.999301914407944,0.9951311441125332
2.0,0.0,2.003116429018376,0.99744890927049
3.0,1.0,0.07830027175215269,0.04619980902853718
3.0,1.0,0.08534376725652146,0.0517476951136411
3.0,1.0,0.09447847705308278,0.0380036556985448
3.0,1.0,0.09422250472401372,0.050750405735138074
3.0,1.0,0.10341276348697867,0.045179182128327826
3.0,1.0,0.10922884757845887,0.0470308905906974
3.0,1.0,0.11123950973456782,0.047242123552510354
3.0,1.0,0.11695372706834412,0.05094357930509174
3.0,1.0,0.11950319215452357,0.05252585320322369
3.0,1.0,0.1261816210429363,0.057005092108531
3.0,1.0,0.12487971149566465,0.06733986120203779
3.0,1.0,0.12911188030944226,0.07359502178952082
3.0,1.0,0.13525410416350692,0.07125301102296466
3.0,1.0,0.14029213570405172,0.07037342784399545
3.0,1.0,0.1508489510925225,0.06620778355897482
3.0,1.0,0.1485688279880462,0.07975382561922822
3.0,1.0,0.151963099750682,0.08046949243151255
3.0,1.0,0.16288768425916342,0.07271233251171191
3.0,1.0,0.16284027058757958,0.083302016612969
3.0,1.0,0.17026537437465944,0.07428882936600198
3.0,1.0,0.16964162249487352,0.09234457396326436
3.0,1.0,0.17469452717291084,0.09171232521194879
3.0,1.0,0.18174740725622746,0.09038708184103578
3.0,1.0,0.18240544846614898,0.09346940579896927
3.0,1.0,0.19330239704886115,0.08986328123588994
3.0,1.0,0.1906858349403565,0.09892903750841371
3.0,1.0,0.19941070210735706,0.09993180690904896
3.0,1.0,0.20110543575457432,0.1108702538180686
3.0,1.0,0.2049571646113731,0.1117912169186263
3.0,1.0,0.21375442286503518,0.10384609611900814
3.0,1.0,0.21397327920334477,0.1090835804167385
3.0,1.0,0.21822511412267973,0.11292620492540081
3.0,1.0,0.22067947285787223,0.11701616627753537
3.0,1.0,0.23464468490684495,0.10766613542707668
3.0,1.0,0.23908675357164208,0.10972469924408727
3.0,1.0,0.2419667468389328,0.11279406195199058
3.0,1.0,0.24078492907360297,0.12839774169710644
3.0,1.0,0.25217135555537434,0.11749491392388368
3.0,1.0,0.2546345381547946,0.11879293231858637
3.0,1.0,0.2574888601176957,0.13049235212473634
3.0,1.0,0.2638077115710853,0.12631889338241972
3.0,1.0,0.2616722403990648,0.13855923982201168
